202709,-0.025901876,-0.02360639,-0.060504198
203039,-0.041469827,-0.0026859567,0.06802243
203220,-0.050380003,-0.035596296,-0.09040357
203685,-0.18020213,-0.021953106,-0.0362913
203869,-0.13465455,-0.13276762,-0.2748045
204002,-0.018289555,-0.032460004,-0.11044891
204515,-0.030120093,-0.0030957088,0.018513162
204710,-0.04010449,-0.037903696,-0.13377677
204846,-0.5299021,-0.34821296,-0.7274468
205314,-0.50509816,-0.5063169,-1.0749149
205433,-0.22650403,-0.23256683,-0.6804835
205632,0.00081425905,0.026142806,-0.07620746
205814,-0.027758682,-0.0082523115,0.010406531
206117,-0.028191041,-0.022524603,-0.045340493
206221,-0.01345177,-0.020671401,-0.083489075
206362,-0.18408865,-0.24620587,-1.070431
206372,-3.8175025,-1.9825068,-4.0947876
206453,-0.028224971,-0.0070453584,0.043541513
206870,-0.07491705,-0.13042608,-0.4063998
206876,-0.09255711,-0.07219513,-0.19343707
206942,0.0014283508,0.016634002,0.057591923
207031,-0.10484117,-0.10151851,-0.41763127
207072,-0.014634326,0.0051057115,0.014358364
207204,-2.1613176,-1.4414296,-3.9740863
207326,-0.06851905,-0.01595904,0.040273443
207435,-0.49485332,-0.31878316,-0.86190045
207494,-3.136828,-1.0521507,-3.0085526
207704,-0.18425936,-0.10001159,-0.24524462
207806,-1.2623985,-1.6432182,-5.3796678
207876,-0.015433945,-0.014877118,-0.018782876
208032,-0.50843996,-0.2862903,-0.8129524
208281,-0.0662829,-0.030288815,-0.11535615
208721,-0.2871971,-0.1619249,-0.44758445
208844,-0.017183853,-0.005874347,0.020139271
208971,-7.4544277,-3.856203,-13.407944
209002,-0.026415516,-0.010163665,-0.028236404
209084,-0.28036547,-0.15693355,-0.62549126
209149,-0.065355405,-0.0555218,-0.08493839
209179,-0.10054621,-0.04663676,0.16810355
209336,-0.059567545,-0.035628892,-0.078765154
209445,-0.036758084,-0.014907949,-0.043700613
209710,-0.0020953175,0.00094191544,0.0072532482
209801,-0.14666688,-0.03183931,0.0742867
209950,-1.8639781,-1.2148066,-3.1122842
210160,-0.08279491,-0.029343367,-0.04943642
210199,-0.22064549,-0.15220657,-0.45383924
210288,-0.0041750073,-0.037997723,0.02601695
210474,-0.23533544,-0.23956442,-1.0492556
210687,-0.7760166,-0.55910563,-1.9385715
210811,-0.002126336,0.00013906509,0.0037148166
211113,-0.123810455,-0.0916802,-0.28406695
211299,-0.06838313,-0.00797756,0.022467688
211314,-0.005978387,-0.0065877903,-0.014815997
211455,-0.36605513,-0.28084874,-1.0307304
211522,-0.10363603,-0.12558669,-0.7265632
211589,-0.086623445,-0.07709329,-0.21129753
211788,-0.043196984,-0.09487645,-0.57299566
211808,-0.09049941,-0.04458119,-0.22030833
211823,-0.009401187,-0.004143253,0.027461264
212205,-5.1926603,-7.8864408,-49.047302
212291,-0.01316601,-0.010548651,0.034701765
212401,-0.055592798,-0.026855066,0.012571745
212527,-0.3546118,-0.4172979,-1.2594435
212807,-7.006428,-10.29495,-58.927216
213013,-0.10174847,-0.014315665,-0.051936448
213457,-0.086165816,-0.035258904,-0.29512754
213708,-0.36556566,-0.2813514,-0.79571235
214087,-2.6834095,-1.9171853,-6.0831337
214152,-50.070694,-77.9825,-367.3272
214202,-0.3103968,-0.21680152,-0.4920249
214412,-21.796755,-28.534477,-119.0063
214432,-0.044331025,-0.013317175,0.030480646
214439,-0.055733323,-0.017794542,-0.04828669
214659,-14.602436,-11.733404,-52.283466
214781,-30.29589,-42.911236,-265.47876
215129,-0.008568758,-0.00082294643,0.012982665
215193,-0.5539628,-0.3226943,-0.62902224
215199,-0.0820322,-0.040023655,-0.15874249
215433,-0.005834475,0.019022033,-0.02614604
215436,-0.063356996,-0.09208322,-0.36184484
215810,-0.087212786,-0.022139877,0.118650734
215919,-5.7941155,-6.283786,-26.330511
216078,-0.03721887,0.026964694,0.124208555
216250,-0.057680905,0.016522318,0.09562796
216367,-0.08793096,-0.031072736,-0.03867726
216746,-0.25005442,-0.18441969,-0.5085565
216792,-0.008113429,0.012119621,0.063034184
216807,-0.12124978,-0.2195147,-0.84754187
216831,-0.22848141,-0.113992155,-0.19754553
216902,-0.074750826,-0.048552215,-0.21498099
217023,-0.08212002,-0.024400502,0.02688083
217136,-1.1751466,-1.4582534,-4.443896
217191,-0.14325416,-0.035172433,-0.105268
217201,-0.09216958,-0.03110364,-0.23589575
217210,-0.030348774,-0.004455112,0.0010772794
217779,-0.23550835,-0.09575617,-0.22942889
217841,-0.049016837,-0.105047904,-0.42216104
218108,-0.27266014,-0.08615863,-0.18965572
218111,-0.0066295266,-0.0009812936,0.017668441
218320,-0.34153485,-0.17555863,-0.22916257
218341,-0.11246519,-0.19681956,-0.7947581
218370,-0.02625668,-0.020688497,-0.077968694
218424,-8.830343,-10.923606,-43.920143
218833,-0.03254085,-0.054511264,-0.17920022
218884,-0.0046284646,0.0012418032,0.012322359
219311,-0.064735,-0.015585691,0.0033812076
219333,-0.03735757,0.015180141,0.026715472
219347,-2.0670023,-1.4457388,-4.354793
219508,-10.94625,-10.279425,-51.127563
219898,-0.40130562,-0.14818633,-0.45667922
219910,-0.2196266,-0.070666075,-0.28461856
219983,-0.09544172,-0.057778955,-0.12759806
220029,-0.19105138,-0.07528171,-0.21730399
220240,-31.834644,-49.51932,-226.28967
220320,-0.14558858,-0.07962623,-0.21179268
220586,-0.093661465,-0.019247219,0.0035733432
221023,-0.027132671,-0.0022851974,-0.0030112937
221254,-0.21795073,-0.0781343,-0.37474936
221401,-17.851719,-16.888962,-72.76384
221457,0.00088202953,0.0052880645,0.025092661
221557,-6.5193615,-8.026576,-32.878395
221602,-3.1178365,-1.8938284,-5.784466
221954,-0.44866222,-0.2621541,-0.84503806
222103,-0.0595266,-0.009731948,0.032979287
222179,-0.06673305,-0.044466674,-0.23531938
222457,-0.052208416,-0.082780756,-0.26858628
222483,-0.04655534,-0.05539518,-0.17114466
222576,-0.047438357,-0.010992333,0.0131592825
222602,-0.9316999,-0.70557785,-1.825706
222725,-0.11500998,-0.029597074,-0.023599505
222908,-0.16207659,-0.1410757,-0.3368488
223207,-1.057678,-0.5976443,-1.2785149
223355,-2.905599,-2.9417143,-9.681524
223491,-8.574348,-10.63551,-43.03048
223563,-0.014829308,-0.0021016821,-0.007939145
223582,-5.160512,-6.981039,-27.05624
223687,-0.33874926,-0.25843388,-0.72111344
224015,-0.07740336,-0.04114057,-0.12873736
224374,-12.25082,-9.559368,-36.76607
224470,-0.030791003,-0.017923184,-0.052540056
224521,-0.084280305,-0.07956584,-0.31903988
224635,-0.052376628,-0.0059800297,0.051320896
224659,-0.25603732,-0.13736802,-0.30633175
224665,-0.010171707,-0.025942303,-0.09706859
224725,-0.082145505,-0.008010238,0.046839103
225173,-2.1311154,-2.5943477,-8.818476
225244,-0.008435611,-0.003265936,-0.00023880228
225258,-0.12998375,-0.05225861,-0.3858375
225448,-0.0122926235,0.006267309,0.0295254
225775,-1.3239424,-1.7187998,-5.012072
225950,-0.02608706,-0.015454441,-0.018733136
226822,-0.016027378,-0.0042797476,0.019335251
226972,-0.15640388,-0.079740256,-0.20520353
227012,-0.022710877,-0.036635585,-0.13769534
227054,-4.152775,-5.21964,-20.253418
227127,-0.035106152,0.023372233,0.11164725
227580,-0.35556236,-0.15250504,-0.09398359
227984,-0.044087663,-0.014484622,-0.025080405
228092,-1.3783836,-1.548553,-5.4210243
228261,-0.014705256,-0.009698495,-0.048025295
228347,-0.008910075,-0.0013050921,0.031087253
228795,-0.004697442,0.025226176,0.14578098
228905,-0.04988735,-0.043711893,-0.11495558
228997,-1.5609897,-1.8273644,-4.721752
229728,-0.0114065185,-0.008251853,-0.027803302
229785,-1.823223,-2.690179,-9.733277
229936,-0.06630585,-0.06668732,-0.17629886
230253,-0.24057797,-0.15448087,-0.27016908
230309,-0.7677375,-0.4399283,-1.0539212
230385,-0.49355483,-0.591246,-1.4075217
230621,-0.058604307,-0.009941995,0.012407228
230688,-0.027663328,-0.04792038,-0.19946429
231067,-0.08168084,-0.021796882,-0.08478652
231196,-0.040143657,-0.08647234,-0.3358134
231305,-36.38137,-37.24565,-176.09949
231347,-0.032792386,-0.023378097,-0.08680318
231356,-0.035180517,-0.041410588,-0.22784147
231428,-0.02002992,-0.01395854,-0.054674022
231433,-0.05433268,-0.011547014,-0.005121425
231476,-0.004416477,-0.0006382689,0.010140736
232092,-0.015633017,0.01829654,0.054621585
232498,-0.048357047,-0.028563455,-0.049841687
232605,-0.08068184,-0.13995467,-0.4884053
232607,-18.021042,-22.26824,-108.47529
232687,-0.04600468,-0.040253147,-0.12574777
232941,-0.013945688,-0.00957869,-0.045418274
233045,-0.37730497,-0.107616186,-0.2421354
233348,-1.3665713,-1.1449418,-2.9383569
233435,-0.023941863,-0.00899259,0.050828196
233488,-5.0131183,-2.8485346,-8.430764
233557,-0.041439515,-0.012444496,0.0011273399
233585,-0.81207263,-0.54873693,-1.227637
233604,-0.007670589,-0.013181984,-0.043566644
233759,-36.8748,-56.034744,-251.45807
233762,-0.016811736,-0.021511316,-0.09443075
233921,-0.03694857,-0.032687277,-0.07493031
233982,-0.09216592,-0.13654701,-0.8052968
234184,-0.40089297,-0.21608078,-0.42912543
234207,-16.425533,-16.389587,-94.114365
234315,-0.00599196,-0.013237156,-0.05668319
234429,-0.013321947,-0.023890704,-0.122484826
234532,-0.500216,-0.45035565,-1.9193349
234579,-0.35762766,-0.16568035,-0.49710888
234584,-0.030334197,-0.03673716,-0.14504977
234620,-0.04954013,-0.08855451,-0.42067653
234766,-0.011293165,-0.025147026,-0.12823972
234789,-5.904613,-4.371743,-13.275244
234886,-0.12000726,-0.036360115,0.041273326
234902,-1.9648454,-1.3002038,-2.7051673
235067,-0.39156562,-0.31826907,-0.87538016
235145,-0.034078605,-0.004802458,0.03988256
235344,-0.6268203,-0.26816058,-0.64622164
235466,-0.052605644,0.017160028,0.052252457
235484,-0.12781389,-0.059817255,-0.12828696
235508,-0.023724467,-0.007832013,-4.120171e-05
235513,-0.6520733,-0.56381345,-1.5089636
235895,-0.22727917,-0.12208611,-0.3912912
236040,-2.3217869,-1.1290059,-3.3584962
236166,-0.050488114,-0.08907366,0.007307291
236344,-0.39131942,-0.17593622,-0.7014059
236522,-0.018800644,-0.03305723,-0.09506812
236683,-0.2446188,-0.21551302,-0.62440634
236794,-0.045184303,-0.012077041,0.037286356
236839,-0.047802564,-0.025902353,-0.07610824
236900,-0.08164352,-0.06880677,-0.48867798
236912,-7.49879,-8.740616,-52.230175
237048,-1.1202741,-0.91637945,-1.7089944
237070,-5.665085,-4.028014,-11.366232
237231,-3.9316492,-2.926735,-11.770063
237317,-0.033061013,-0.0096163675,-0.015472539
237434,-0.4042285,-0.4715731,-1.4273554
237501,-0.013647437,-0.011409678,0.015099719
237992,-0.08971663,-0.07727945,-0.30922505
238053,0.001039356,0.0029959753,0.0112256035
238055,-0.020621905,-0.0038535707,0.012787636
238085,-10.938073,-10.101206,-42.200485
238133,-0.06670204,-0.13136727,-0.4775145
238153,-0.0011375323,0.0053376704,0.015488084
238208,-0.15571745,-0.11580554,-0.3762603
238243,-0.059938937,-0.083863124,-0.34412593
238275,-0.1935598,-0.060423106,-0.17522296
238286,-1.394891,-1.2688873,-4.330921
238339,-0.013953708,0.005844757,0.006193839
238488,-0.5581546,-0.10819328,-0.34427166
238549,-0.8459642,-0.39103484,-0.8499925
239123,-0.120208934,-0.019577533,0.014602721
239153,-0.010459304,0.010061882,0.028778844
239219,-0.5362098,-0.66820645,-1.9728811
239237,-0.2772818,-0.16230893,-0.21144146
239350,-0.021107174,-0.00021300465,0.03200029
239394,-22.853504,-32.372196,-144.15128
239410,-0.3323088,-0.2336936,-0.55125993
239877,-0.00916443,-0.0072241575,-0.025444508
239945,-0.0056813806,-0.004693592,0.010679085
239962,-0.18039754,-0.022624314,-0.48861337
240349,-0.052303594,-0.046132386,-0.3322368
240456,-3.218556,-3.9067125,-14.330955
240555,-0.043158825,-0.008083247,-0.00017103553
240596,-0.2033049,-0.13566592,-1.1531157
240741,-0.026704684,0.0024441779,0.046076603
240869,-8.294182,-11.19024,-44.898285
241236,-0.6613624,-0.6418122,-1.2990005
241305,0.0060715973,0.024236262,0.015265599
241430,-0.14825645,-0.092834026,-0.1704227
241764,-0.68837774,-0.8525251,-2.6608155
242191,-1.650831,-0.91257524,-1.8747125
242266,-14.009636,-19.506107,-82.200676
242275,-1.1651891,-0.7257378,-1.994458
242306,0.0046416223,0.020380884,0.062042408
242329,-0.44616294,-0.25936925,-0.39679623
242378,-1.4703217,-1.8207436,-5.4821343
242741,-0.89011204,-0.79826593,-2.6387572
242748,-0.0017537437,0.0026971996,0.01551586
242800,-0.13109583,-0.14406374,-0.4274865
242832,-0.9795984,-0.7045522,-1.8213696
243028,-0.017344551,-0.023787074,-0.115648836
243068,-0.006568253,-0.0020356905,0.009616096
243253,-0.86007315,-1.0059876,-2.8186028
243371,-0.0015022978,0.0034505017,0.016375119
243480,-0.019360784,-0.0020344108,-0.013220534
243696,-0.0013827272,0.0023639277,0.009213036
243814,-4.692044,-5.9639425,-35.62833
243822,-0.0147829205,-0.002462279,0.006903667
244102,-0.5427353,-0.50573826,-1.1927657
244180,-0.06364173,-0.013242081,0.032169953
244185,-0.21070248,-0.11794901,-0.20511568
244262,-0.04361808,-0.019145064,-0.018090263
244282,-0.12110327,-0.039202303,-0.09598991
244361,-0.029732583,-0.019334283,-0.047434963
244371,-2.914342,-1.7131987,-7.683729
244415,-7.5420637,-9.869254,-46.037407
244515,-0.06905565,-0.07778716,-0.2121232
244558,-0.034407094,0.00084750354,0.07376866
244571,-1.3050188,-1.5837488,-4.5485644
244631,-0.44572628,-0.591878,-1.7875254
244664,-0.080401175,-0.015270665,0.07372064
244697,-2.6301515,-2.4524636,-7.3786035
244699,-0.06199784,-0.015276134,0.026738092
244810,-0.028813772,-0.03306956,-0.11213718
244956,-0.48307347,-0.20831811,-0.49523354
245084,-0.015866496,-0.025961012,-0.09654015
245111,-0.12097183,-0.027488023,-0.01523146
245129,-0.12563604,-0.07140404,-0.24104264
245198,-0.009935699,-0.012177579,-0.03367473
245217,-0.02471438,-0.0050593093,-0.02733294
245365,-0.028419148,-0.007330071,-0.015036814
245525,-0.07660074,-0.040250495,-0.17186473
245534,-2.2420294,-2.318223,-7.9344163
245812,-0.13506305,0.07930744,0.040692747
245959,-0.7808231,-0.25446546,-0.6622791
245967,-0.032795556,-0.032819986,-0.113189034
245974,-0.0036198702,0.00051788054,0.0097360425
246150,-0.014193222,-0.004116103,0.025719836
246261,-0.021320786,-0.007962208,0.0020882562
246463,-0.065202415,-0.013284385,0.007693827
246847,-0.03231993,-0.007397689,-0.030846588
246958,-0.94953966,-0.4547627,-1.4145014
247204,-0.0031242073,0.009198986,0.041500956
247300,-4.931469,-5.055542,-16.248505
247624,-6.390971,-3.6109104,-11.042988
247641,-0.030787278,-0.008663788,0.0066770166
247667,-0.009840645,-0.0015096217,-0.036723502
247746,-0.13773222,-0.11762351,-0.39295903
247764,-0.00046058744,0.006658312,0.01296781
247766,-0.11483342,-0.07255301,-0.15360722
247884,-0.045745842,-0.020330556,-0.10911744
247911,-40.300804,-55.935104,-263.0448
248037,-0.015033592,-0.0076386184,-0.031228572
248057,-0.8568518,-0.44243526,-1.0816684
248077,-0.004990697,0.006539926,0.027454264
248297,-0.1945863,-0.08806819,-0.15963101
248341,-0.011997979,0.0018770993,0.012362108
248404,-0.019174466,-0.0021170191,0.017046183
248541,-3.2421298,-4.087829,-15.120246
248614,-0.023966767,-0.0033933893,5.1632524e-05
248708,-0.07729326,-0.02933088,0.13376316
248772,-0.0002981946,0.0075584427,0.009383827
248903,-0.02067756,-0.011816606,0.039504386
248906,-0.18596703,-0.044502765,-0.18100396
249119,-1.1143494,-1.3635526,-4.7241173
249121,-0.0068853423,0.0019322857,0.016768515
249236,-0.05456224,-0.01446408,0.022010453
249404,-1.4868903,-1.0534754,-3.3001628
249412,-0.114849225,-0.042173296,-0.08330655
249457,-0.08720734,-0.046165273,-0.18904896
249587,-7.312346,-10.600908,-56.301254
249602,-0.06841348,-0.02287075,-0.14547195
249715,-0.04948105,-0.035054512,-0.056115016
249845,-2.1473622,-2.1163297,-6.9667234
249906,0.0013141949,0.0018656552,0.0061115306
250111,-1.9966437,-2.4061651,-7.9054575
250197,-0.030901361,-0.012577325,-0.035450086
250227,-0.015864603,-0.001181744,-0.0011933073
250338,0.000166893,0.0044176653,0.015297158
250785,-0.10110145,-0.039094254,-0.13842183
250895,-0.0032755584,-0.00014127232,0.007230416
250940,-0.04054993,-0.011648379,-0.019888952
251024,-0.032281306,-0.008857481,-0.025245756
251140,-0.06560952,-0.017415091,-0.07382919
251145,-0.031031381,-0.0057294965,0.0094925165
251198,-2.4489856,-3.1932917,-12.171417
251236,-0.025472946,-0.0073409304,-0.036869496
251260,-0.015650034,-0.022768438,-0.03374301
251321,-3.0083053,-2.222024,-5.892208
251364,-0.03816063,-0.013979897,-0.04562583
251540,-24.644146,-35.328648,-152.11179
251695,-0.050263412,-0.020719431,-0.0018574893
251749,-0.036360245,-0.034854326,-0.08495487
251843,-0.95161057,-0.6913321,-2.134904
251853,-1.6936648,-0.98517704,-2.5304008
251874,-0.0055519,-0.0007060133,0.009932946
251933,-0.021777617,-0.0045191757,0.008416172
251959,-0.053592477,-0.030277424,-0.026823565
252134,-0.058690064,-0.014904231,0.0110630095
252172,-0.0073094666,-0.012623403,-0.052728646
252435,-0.04297838,-0.0072936565,0.0032405406
252533,-6.1473703,-8.287784,-35.33059
252770,-0.0007214956,0.0029455312,0.019862544
252810,-0.14273584,-0.015281707,-0.09578651
252846,-0.7732725,-0.87826264,-2.882994
252884,-0.19047673,-0.10075125,-0.17061672
252898,-0.00896975,-0.009338293,-0.051087044
252923,-0.2546668,-0.2845729,-0.83170444
252926,-0.02618485,-0.005353369,0.0056511313
253464,-0.009953022,0.004172556,0.022533186
253533,-1.2293555,-1.5215364,-5.349574
253581,-0.026296306,-0.042177025,-0.16706878
253599,-0.05773917,-0.08496757,-0.28196317
253719,-8.790407,-11.120585,-45.935135
253748,-0.046712004,-0.009478092,-0.007727772
253883,-0.01583024,-0.0024657212,0.0077503473
253926,-0.007944822,0.0048374757,0.02661328
253984,-0.0033755898,0.0032112002,0.010789722
254220,-0.020740543,-0.0113249235,-0.037911914
254404,-4.7399197,-4.1305943,-13.16745
254728,0.0022716708,0.0037442371,0.0044986643
254731,-0.013650447,-0.0008113012,-0.035388716
255270,-2.5238488,-2.3861222,-9.071743
255650,-0.0398012,-0.019251958,-0.008247867
255798,-0.008303728,0.0018763989,0.016064059
255868,-0.07218152,-0.031225994,0.018973961
255977,-0.162824,-0.119975924,-0.3986787
255980,-1.4042888,-0.92296433,-2.3490834
256031,-0.046270434,-0.0092379525,-0.009253241
256082,-0.04190609,-0.05978413,-0.1502108
256148,-0.28827608,-0.10146034,-0.2420814
256207,-0.06679265,-0.026443124,-0.14263873
256231,-0.050637428,-0.010684073,0.017853081
256373,-0.40923595,-0.17540193,-0.51965857
256460,-0.00786525,0.0015865192,-0.01647906
256634,-0.0023122095,-0.004029466,-0.029312503
256777,-0.013953224,-0.023212487,-0.102707416
257018,-9.527239,-11.960675,-45.776844
257127,-0.007003382,0.0028550252,0.018343072
257135,-0.08927369,-0.013292432,-0.0010419488
257140,-0.025979036,-0.012737576,-0.06373447
257212,0.00020512938,0.006518051,0.013977315
257261,-20.27531,-24.815228,-113.870895
257352,-0.03849733,-0.0087530315,-0.06670508
257426,-0.045858145,-0.058691338,-0.22591202
257602,-3.3975377,-4.200955,-15.083314
257881,-0.07965709,-0.06446524,-0.12889075
257982,-0.04365879,-0.040532462,-0.14708382
258013,-2.7150414,-3.3920522,-12.47246
258045,-0.041285954,-0.007230416,0.06303805
